student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
104301,Female,5.46,83.25,48.3,60.28,84.42,28.91,Yes,Yes,Master,5.46,65.493,C
104597,Male,,65.86,40.11,88.46,61.01,48.0,Yes,No,PhD,6.15,62.8765,C
103926,Male,6.34,84.37,64.95,72.98,49.3,37.79,Yes,Yes,Bachelor,8.43,60.706,C
104643,Male,2.19,69.01,89.5,51.71,76.57,92.11,No,No,PhD,7.89,73.739,B
102556,Female,2.7,61.31,81.08,47.13,92.28,82.99,Yes,No,PhD,5.31,74.7265,B
101765,Female,9.15,52.93,36.42,30.09,37.23,32.56,Yes,Yes,High School,5.54,36.386,F
104465,Female,9.59,56.92,53.68,98.83,51.59,28.66,No,No,Bachelor,8.01,62.058,C
103190,Female,8.86,62.08,36.73,94.05,90.12,88.69,Yes,Yes,Master,7.83,77.4775,B
103746,Female,2.35,40.24,73.9,64.82,83.17,75.4,Yes,Yes,High School,8.53,71.6585,B
100572,Male,8.4,92.7,44.74,29.91,82.68,40.09,No,Yes,Master,5.72,58.6425,C
102169,Female,3.18,56.25,67.78,32.6,,95.83,No,Yes,PhD,6.7,57.2595,C
100734,Female,7.09,70.38,48.03,85.97,97.09,41.17,Yes,Yes,Bachelor,6.27,76.235,B
103227,Female,2.13,86.44,74.15,55.81,48.95,60.65,No,Yes,Master,8.65,60.624,C
104134,Male,7.99,58.3,89.28,31.91,72.11,87.26,Yes,Yes,High School,7.94,65.628,C
102307,Female,3.68,87.75,93.69,53.07,63.35,91.4,Yes,Yes,Bachelor,4.82,72.093,B
104771,Female,4.05,95.62,35.24,74.11,31.84,17.33,Yes,No,PhD,8.75,48.0145,D
103954,Female,4.05,55.54,70.91,90.74,60.24,62.92,No,Yes,PhD,5.7,69.797,C
103414,Male,2.2,91.99,49.08,26.04,65.34,98.8,Yes,Yes,Bachelor,5.96,58.274,C
100400,Female,3.2,77.37,65.94,28.18,31.44,12.26,No,No,Bachelor,8.45,40.2,D
101343,Male,8.42,84.82,44.57,69.18,51.9,10.0,Yes,No,Master,7.02,53.856,D
101900,Female,3.07,57.13,82.31,91.69,44.74,51.02,Yes,Yes,Bachelor,7.28,65.8585,C
101114,Male,3.43,89.52,35.23,30.28,48.9,98.77,No,Yes,Bachelor,4.15,50.56,D
100398,Female,4.55,71.77,96.59,56.28,73.42,22.72,No,No,Master,5.59,68.534,C
101901,Male,2.8,49.42,41.9,85.83,97.92,43.47,Yes,No,PhD,5.24,73.3985,B
103085,Male,6.95,67.04,84.97,46.31,38.02,50.03,Yes,No,High School,6.08,53.5855,D
102270,Male,3.89,69.55,45.0,28.28,81.71,89.74,No,No,High School,8.24,60.5975,C
101782,Female,5.53,44.41,80.33,70.97,50.55,64.73,Yes,No,Bachelor,8.71,62.415,C
100993,Female,5.49,74.3,88.24,66.31,79.96,41.62,Yes,Yes,Bachelor,8.77,73.8035,B
103935,Female,6.79,85.66,69.11,81.04,84.16,33.04,Yes,No,High School,4.59,75.408,B
101748,Male,9.94,87.68,50.5,71.2,33.74,82.68,Yes,No,Master,7.45,56.745,C
100814,Female,1.63,62.37,89.59,76.38,92.47,29.4,No,No,Bachelor,8.58,78.5545,B
100019,Male,8.72,81.3,86.77,75.36,86.91,70.47,Yes,No,PhD,6.23,81.7895,B
102158,Female,3.83,81.82,98.06,31.74,38.2,45.06,Yes,No,High School,8.73,53.605,D
101499,Male,8.02,93.19,95.92,98.85,85.44,39.07,Yes,Yes,Bachelor,5.25,87.0265,A
100891,Male,6.28,70.02,49.97,71.89,57.63,97.76,No,No,PhD,7.47,64.915,C
100648,Female,6.63,51.71,89.7,29.92,58.84,66.75,No,Yes,High School,6.27,57.86,C
104320,Male,2.89,68.6,75.8,62.36,39.29,21.62,No,No,High School,8.76,53.5235,D
103777,Male,3.08,86.77,45.91,62.02,68.51,66.55,Yes,No,High School,5.01,63.9975,C
102462,Male,9.22,77.09,51.19,89.95,92.58,97.33,No,Yes,High School,6.17,82.5705,B
101035,Female,3.12,72.88,87.54,76.64,60.86,63.92,No,Yes,Master,4.7,71.649,B
102417,Female,2.64,63.8,66.46,84.52,84.49,76.82,No,Yes,Bachelor,8.01,78.0555,B
100219,Male,1.53,64.39,64.28,72.73,48.67,20.12,No,Yes,High School,8.93,56.524,C
102450,Male,5.83,98.95,37.67,80.83,41.84,55.69,No,No,Master,6.43,57.8495,C
100280,Female,9.89,96.17,68.68,33.05,83.89,17.72,No,No,High School,4.18,62.749,C
103192,Male,4.02,53.52,99.44,80.17,84.02,16.14,No,Yes,Bachelor,6.6,76.3035,B
100133,Male,1.14,41.74,76.73,93.89,97.65,27.47,Yes,Yes,Bachelor,8.2,79.917,B
104439,Female,7.44,93.09,52.3,74.96,69.56,77.83,No,No,High School,7.09,70.638,B
104701,Male,2.94,68.0,73.62,36.43,52.5,10.71,Yes,No,Bachelor,4.43,50.0775,D
104542,Female,4.13,46.28,92.67,89.84,72.59,28.2,No,No,Master,6.55,73.8485,B
100738,Male,1.35,60.38,73.21,32.59,45.57,41.42,No,Yes,Bachelor,8.79,48.919,D
103293,Male,2.7,67.66,80.61,87.43,73.15,43.53,No,Yes,PhD,6.16,74.701,B
101701,Female,7.71,43.33,38.86,58.43,45.41,45.42,No,No,High School,6.5,47.148,D
102773,Female,3.92,51.11,87.93,48.56,71.64,20.43,Yes,Yes,Bachelor,6.71,61.954,C
103759,Male,5.43,79.58,61.75,73.13,53.05,64.79,No,Yes,High School,6.51,63.637,C
104617,Male,9.45,57.33,68.42,87.47,67.08,97.15,Yes,No,PhD,8.0,74.4775,B
103335,Male,5.16,97.6,71.17,47.04,46.58,43.06,No,No,Master,6.83,56.363,C
100000,Male,4.54,69.98,36.47,70.7,53.1,17.96,Yes,No,Master,8.09,52.348,D
101222,Male,2.71,59.49,76.42,71.8,32.79,20.5,No,Yes,Master,7.43,52.7095,D
101281,Male,6.06,87.49,57.45,56.39,32.37,53.52,Yes,Yes,High School,8.65,51.018,D
103582,Female,8.97,46.82,92.23,83.41,38.93,63.12,Yes,Yes,Bachelor,7.96,63.918,C
100600,Male,3.41,60.48,38.82,31.83,82.38,96.47,Yes,Yes,High School,8.61,60.2495,C
100701,Female,4.19,47.15,33.04,41.69,40.39,19.93,No,Yes,PhD,4.98,37.875,
102397,Male,9.06,78.32,96.01,94.82,69.16,85.4,Yes,No,Master,8.32,83.485,B
104113,Female,5.15,62.81,40.39,31.8,82.69,22.95,Yes,Yes,Bachelor,8.28,53.5455,D
104223,Male,3.4,97.72,36.39,64.5,37.91,57.79,No,No,Master,4.26,52.2225,D
104927,Female,10.0,55.73,94.36,43.65,54.27,82.36,No,Yes,Master,5.81,62.588,C
103546,Male,8.23,67.8,90.01,82.18,97.3,47.06,Yes,Yes,Bachelor,5.31,84.088,B
101402,Male,2.83,65.82,64.88,26.35,43.41,78.26,No,Yes,PhD,8.43,49.165,D
104404,Female,2.5,86.65,67.22,60.95,64.0,72.8,No,Yes,Bachelor,4.48,67.0265,C
103019,Male,9.05,43.72,53.6,72.79,42.58,95.22,No,No,PhD,5.96,57.7145,C
103586,Male,8.86,83.15,75.3,39.25,91.68,30.4,No,Yes,Bachelor,8.78,68.3155,C
100854,Male,4.66,53.84,57.53,95.94,88.54,24.36,No,Yes,High School,8.01,74.3,B
100487,Female,6.96,44.64,62.21,40.57,57.01,87.46,Yes,Yes,High School,8.37,55.748,C
102350,Female,3.96,86.86,49.62,52.28,39.7,92.09,Yes,Yes,High School,4.22,54.784,D
101457,Female,4.65,85.21,53.71,65.44,30.94,95.24,No,No,Master,7.98,55.976,C
103815,Female,7.38,45.13,82.25,89.27,89.75,61.58,No,Yes,Master,7.52,80.851,B
102389,Female,4.81,54.11,46.82,41.27,75.12,84.41,Yes,No,High School,4.51,59.8255,C
103148,Male,3.89,77.77,31.93,65.09,44.08,13.93,No,Yes,PhD,8.69,47.2565,D
101283,Male,7.42,67.83,59.51,28.83,98.45,19.2,Yes,Yes,High School,6.92,62.27,C
104121,Male,5.21,41.96,31.39,46.37,73.99,38.1,Yes,No,Master,4.66,51.773,D
103469,Male,1.14,54.56,37.56,70.44,71.97,53.19,Yes,No,Bachelor,7.93,61.0865,C
103616,Male,9.62,69.67,41.2,44.55,86.65,18.63,Yes,Yes,Master,6.95,58.535,C
101991,Male,3.17,68.28,32.14,47.33,52.49,66.18,No,Yes,Master,4.76,50.078,D
100026,Female,3.33,58.25,61.16,28.72,35.0,36.84,No,No,,7.42,41.171,D
100413,Male,1.46,58.44,57.13,70.1,87.22,40.5,Yes,Yes,High School,6.24,69.372,C
103499,Female,3.84,47.82,37.19,81.5,34.7,53.01,Yes,Yes,High School,4.09,50.041,D
102392,Female,8.29,92.72,88.57,25.92,77.09,74.74,No,Yes,Master,6.51,67.9215,C
103678,Male,5.8,81.02,96.96,83.42,73.72,23.28,Yes,Yes,High School,8.63,76.479,B
104476,Male,9.81,49.14,88.7,27.77,75.91,42.21,No,No,High School,6.66,60.386,C
101188,Male,2.22,80.26,88.72,83.29,76.95,64.1,Yes,No,PhD,4.35,79.935,B
101082,Male,4.4,54.61,31.95,45.2,38.53,90.98,No,No,Bachelor,8.86,45.7345,D
103275,Female,7.68,80.29,36.61,50.3,65.67,11.79,No,Yes,High School,4.48,52.0895,D
102755,Male,7.74,59.82,30.78,38.79,55.68,86.63,No,Yes,PhD,8.81,49.9865,D
104063,Male,4.53,66.88,43.86,69.18,63.68,18.19,No,Yes,PhD,4.88,56.862,C
100036,Female,6.55,63.03,45.03,39.78,46.29,26.92,Yes,No,Bachelor,5.01,44.1475,D
103408,Female,5.59,60.75,46.42,44.87,88.77,86.65,Yes,Yes,PhD,4.08,66.311,C
100589,Male,6.77,41.91,58.52,54.04,77.4,23.03,Yes,Yes,Master,4.63,58.798,C
103890,Female,3.45,58.37,60.78,54.09,99.14,20.28,No,No,High School,4.38,68.2425,C
102271,Male,9.68,91.38,77.77,34.52,76.94,16.26,No,Yes,High School,5.29,61.877,C
104614,Male,9.84,84.75,54.27,81.02,92.95,98.87,Yes,Yes,Bachelor,4.6,82.0035,B
100658,Female,9.66,54.69,36.53,25.24,68.53,97.02,No,No,Master,6.66,52.7725,D
103998,Female,1.97,63.2,39.01,52.62,30.23,28.55,Yes,No,High School,4.09,40.7125,D
100020,Female,7.0,56.34,35.31,67.72,93.56,24.68,Yes,Yes,Bachelor,4.43,64.84,C
103415,Male,1.43,94.57,61.92,71.6,50.31,81.71,Yes,Yes,High School,8.74,65.5205,C
104615,Male,8.74,50.37,53.13,80.33,92.36,13.13,Yes,Yes,Bachelor,7.96,69.3845,C
102335,Female,3.11,99.38,40.08,52.57,38.66,46.91,No,Yes,High School,8.28,49.3185,D
101580,Female,8.94,81.92,81.55,44.4,61.56,42.95,Yes,No,Bachelor,8.39,61.443,C
100540,Male,1.96,64.95,74.49,44.44,88.52,46.53,Yes,Yes,High School,4.35,68.138,C
101832,Female,5.6,74.4,56.86,37.23,89.07,20.07,No,No,High School,8.31,61.301,C
103544,Male,4.58,60.09,34.44,33.14,98.81,73.47,No,No,High School,5.64,63.1125,C
104194,Male,8.53,81.02,53.27,63.7,96.32,76.07,Yes,Yes,High School,8.19,76.0,B
100023,Female,7.47,86.39,61.05,60.7,45.99,61.6,No,No,Bachelor,6.04,58.2805,C
103133,Male,4.36,70.28,99.79,71.8,43.35,49.94,No,No,Bachelor,5.72,65.1025,C
102366,Female,5.44,83.63,66.94,95.44,45.74,30.89,Yes,No,Bachelor,8.66,64.709,C
103172,Male,5.38,50.72,96.45,71.12,35.16,66.77,Yes,No,High School,4.89,61.125,C
100580,Female,1.36,96.54,37.06,72.24,60.51,55.07,Yes,No,PhD,8.83,61.8115,C
101365,Female,6.24,63.42,87.88,92.25,48.03,36.04,No,No,Master,7.03,67.395,C
104319,Male,7.53,99.77,65.54,53.65,98.91,27.34,No,Yes,PhD,8.9,73.85,B
104902,Female,2.34,47.83,84.36,39.8,83.75,35.67,No,No,Bachelor,8.4,64.4845,C
100479,Female,3.74,50.99,30.1,33.57,91.54,73.64,Yes,No,High School,5.88,58.9145,C
104990,Male,5.05,74.47,62.7,,67.31,38.4,Yes,Yes,Master,5.87,56.663,C
102527,Male,5.93,94.24,73.84,66.21,64.61,60.63,No,Yes,PhD,6.86,69.421,C
100063,Male,3.95,54.38,48.86,61.83,37.34,45.99,Yes,No,Master,6.52,48.3355,D
102534,Female,8.56,95.84,91.82,41.93,35.48,14.44,No,Yes,High School,6.3,52.2925,D
102201,Female,2.22,83.44,34.1,30.23,40.87,72.08,No,No,Master,8.13,44.234,D
104873,Female,2.89,66.04,74.25,90.05,71.22,81.18,No,No,Master,4.19,77.0115,B
104739,Female,6.74,62.66,64.55,88.46,37.29,73.51,Yes,Yes,Bachelor,8.48,61.6935,C
101121,Male,2.02,80.77,55.1,36.42,30.62,33.56,Yes,Yes,Bachelor,5.18,42.275,D
100259,Male,8.9,78.5,71.9,35.93,34.74,68.36,No,No,High School,4.35,50.2075,D
100705,Male,3.39,65.95,67.63,55.17,61.71,56.97,No,No,High School,7.88,61.209,C
104516,Female,5.22,90.72,65.89,52.52,96.09,82.6,No,Yes,PhD,6.32,77.2715,B
100439,Male,8.59,41.38,71.94,96.23,34.25,77.68,No,Yes,Master,7.36,62.339,C
102012,Female,3.52,76.56,64.08,42.25,32.85,10.19,Yes,No,Master,4.61,43.551,D
102297,Male,5.39,89.05,79.0,32.79,87.23,82.64,No,Yes,Master,5.16,71.697,B
102869,Male,1.08,64.38,95.05,58.94,70.14,48.12,Yes,Yes,Bachelor,5.75,69.544,C
100924,Male,3.21,40.88,74.39,62.48,36.02,74.47,Yes,Yes,Master,5.04,54.64,D
104180,Male,4.86,89.74,34.19,57.45,47.96,89.82,No,No,PhD,6.55,55.9425,C
104839,Male,8.3,93.31,83.7,91.98,59.28,60.02,No,Yes,Master,5.13,75.816,B
102644,Male,2.48,97.5,38.2,48.45,37.38,36.21,Yes,Yes,Bachelor,6.95,46.2065,D
102001,Female,2.68,80.71,31.84,45.37,51.88,24.51,Yes,No,PhD,8.37,46.3905,D
101134,Male,1.16,52.34,38.34,28.22,35.86,62.96,No,Yes,Bachelor,4.3,38.804,F
101108,Female,2.76,42.79,72.35,37.78,45.83,98.94,No,No,High School,7.61,54.1285,D
104005,Female,4.07,66.69,78.08,54.18,40.11,68.08,No,No,Bachelor,8.21,56.6765,C
101820,Male,5.34,52.39,49.63,28.19,97.06,46.35,Yes,Yes,Bachelor,6.56,60.8185,C
102840,Male,6.11,91.65,86.08,27.48,99.98,40.12,No,No,Bachelor,8.27,72.256,B
103957,Male,8.66,88.85,51.39,90.34,48.97,11.78,No,No,High School,5.44,60.0655,C
100587,Male,5.22,63.79,52.08,59.46,97.96,21.35,Yes,No,High School,7.6,68.081,C
100768,Female,3.41,73.05,57.11,28.19,74.86,75.0,Yes,Yes,Master,8.66,59.4755,C
104293,Male,6.09,89.75,99.47,46.69,37.29,95.02,Yes,No,Bachelor,8.22,63.095,C
101085,Male,5.12,90.22,37.47,69.75,33.43,28.38,No,Yes,Master,8.72,48.492,D
102132,Female,7.04,76.97,88.35,72.39,89.26,60.94,Yes,Yes,Bachelor,4.44,80.7995,B
102712,Female,3.13,91.9,40.09,64.24,60.15,63.51,Yes,No,Master,6.21,60.6715,C
102022,Female,9.64,68.13,50.55,52.53,33.82,19.38,No,Yes,Master,7.36,43.8305,D
103053,Female,7.24,82.52,70.62,28.15,67.75,19.16,No,No,High School,7.28,55.042,C
103694,Female,5.67,67.86,67.87,42.77,97.31,36.56,Yes,Yes,High School,5.22,68.767,C
102000,Male,1.35,88.78,90.52,40.98,74.36,50.7,Yes,No,Bachelor,5.25,68.323,C
100637,Male,8.56,45.76,93.26,25.41,45.92,27.4,Yes,No,PhD,7.32,48.3925,D
103159,Male,8.05,86.79,39.65,88.81,30.05,50.3,Yes,Yes,Bachelor,7.06,54.359,D
100332,Female,1.78,75.18,45.61,33.42,77.71,33.03,No,No,High School,6.36,55.4965,C
102752,Male,2.15,74.48,86.95,55.98,92.12,44.33,No,Yes,High School,5.7,75.508,B
101323,Female,4.23,86.4,49.84,86.74,87.22,64.77,Yes,No,High School,,77.297,B
104325,Male,9.48,96.72,55.42,91.5,69.36,48.82,Yes,Yes,Bachelor,6.49,72.789,B
101730,Female,5.14,74.69,70.88,99.43,85.26,50.89,Yes,No,High School,4.31,81.4325,B
101869,Female,9.62,80.01,87.47,64.86,41.3,70.22,Yes,No,High School,5.65,63.187,C
100062,Male,5.52,45.52,81.92,83.2,31.12,13.37,Yes,Yes,Bachelor,7.89,53.965,D
103723,Female,4.5,88.39,86.48,47.83,52.72,37.22,No,Yes,High School,7.14,60.2665,C
102735,Female,6.7,65.96,77.25,93.71,39.51,54.44,Yes,No,Bachelor,4.15,64.746,C
100157,Female,7.81,76.03,48.52,63.8,51.45,72.71,No,No,Master,6.86,58.5355,C
100438,Male,1.27,82.04,51.26,93.94,74.38,49.15,Yes,No,High School,6.89,72.889,B
102714,Female,1.65,57.34,71.01,76.56,39.59,60.52,No,Yes,Master,7.0,58.9845,C
104781,Female,4.54,77.27,97.7,51.06,78.2,71.53,No,No,High School,6.36,74.555,B
104452,Male,2.32,66.4,49.45,64.01,83.71,26.07,Yes,Yes,High School,6.37,64.438,C
103902,Female,8.02,95.31,58.07,73.63,45.06,52.63,Yes,Yes,PhD,6.95,60.5865,C
103814,Male,6.89,69.55,88.87,44.26,36.78,16.81,No,Yes,PhD,7.48,50.348,D
104225,Female,9.35,49.87,54.59,41.5,85.49,58.04,No,Yes,High School,4.7,62.0055,C
102554,Male,6.68,95.28,80.13,30.04,48.71,33.56,Yes,No,High School,7.38,53.4685,D
104139,Female,,92.99,74.86,69.79,57.09,30.91,No,Yes,Master,8.77,64.791,C
104872,Male,3.37,61.34,61.06,42.94,47.12,65.63,Yes,Yes,Master,6.3,52.136,D
101406,Female,3.96,54.32,74.3,38.19,45.26,53.43,No,Yes,PhD,4.12,51.0235,D
103773,Female,4.7,74.3,37.65,40.56,91.66,39.25,Yes,Yes,PhD,5.25,61.106,C
103084,Female,7.15,89.53,44.73,96.89,53.18,94.94,Yes,No,PhD,7.24,70.2285,B
104371,Female,2.73,84.55,48.22,42.63,57.49,48.02,No,No,High School,8.85,53.68,D
104969,Female,2.22,81.75,45.16,59.9,69.57,78.67,Yes,Yes,PhD,5.34,64.3985,
100012,Male,5.82,99.06,76.97,94.55,97.45,93.38,Yes,No,PhD,4.81,92.383,A
104365,Male,5.55,62.79,34.73,69.31,72.41,95.08,Yes,Yes,High School,7.38,65.404,C
101732,Male,9.4,55.32,68.0,61.99,41.42,53.48,No,Yes,Bachelor,7.98,54.4745,D
100140,Female,6.18,82.64,38.42,25.52,44.0,92.07,Yes,No,High School,4.54,46.935,D
103038,Male,4.12,84.22,63.66,28.25,56.84,60.41,Yes,No,High School,4.36,54.1515,D
102015,Female,8.79,98.13,56.88,41.05,94.96,93.37,Yes,Yes,Master,6.5,74.0245,B
103263,Female,1.2,96.37,43.91,27.98,43.08,58.3,Yes,No,High School,5.39,46.322,D
101521,Male,2.91,87.23,75.88,27.41,67.6,37.24,No,No,Bachelor,8.89,58.1355,C
104232,Female,9.35,59.92,71.12,71.94,92.44,15.13,Yes,Yes,PhD,5.73,72.068,B
102525,Female,6.51,73.29,96.78,70.64,37.88,57.19,Yes,Yes,Master,5.08,63.322,C
101054,Male,8.63,90.46,47.96,62.22,71.25,51.06,Yes,No,Master,4.06,64.2365,C
101338,Female,5.15,72.58,71.97,,41.62,62.04,Yes,Yes,PhD,6.58,53.573,D
104967,Male,1.99,56.39,89.6,50.11,43.79,92.53,No,No,Bachelor,7.95,60.666,C
104764,Male,8.96,59.6,91.22,86.64,76.74,97.97,No,No,PhD,8.83,82.52,B
104130,Male,3.2,54.42,92.75,42.26,47.93,93.57,No,Yes,PhD,6.02,60.6895,C
103326,Male,2.13,75.88,96.25,88.53,81.09,52.36,No,Yes,Master,7.18,82.588,B
101180,Female,6.34,91.37,74.31,80.0,86.62,90.63,Yes,Yes,Master,7.41,83.379,B
102666,Female,6.79,70.37,33.63,32.64,30.04,61.47,Yes,No,PhD,4.16,38.584,F
101844,Female,9.18,78.01,81.43,27.06,31.9,17.95,No,No,Master,4.62,43.812,D
101634,Male,6.75,63.74,95.94,63.33,92.5,24.21,Yes,Yes,PhD,5.96,76.1905,B
100109,Male,9.7,48.82,30.68,32.4,42.24,37.11,No,No,Master,6.68,37.613,F
104260,Male,5.08,64.18,90.81,99.06,92.2,65.96,Yes,No,High School,8.21,88.211,A
104525,Female,5.15,84.47,62.68,26.86,79.18,94.49,Yes,Yes,Bachelor,5.13,64.86,C
103086,Female,9.56,63.27,37.76,95.41,62.28,82.48,No,No,Bachelor,6.0,67.7775,C
104370,Female,8.03,42.34,92.92,94.04,41.3,29.29,Yes,Yes,High School,7.78,63.712,C
100689,Female,6.81,94.22,56.13,51.73,55.26,60.13,No,Yes,PhD,8.94,58.9345,C
102016,Male,3.17,59.17,79.22,70.57,60.99,54.36,No,No,Bachelor,7.53,66.186,C
102321,Female,5.79,40.21,39.95,84.31,69.42,52.66,No,No,High School,7.32,62.6515,C
103037,Female,8.7,82.06,72.47,87.39,81.08,38.63,No,No,Master,7.05,76.7885,B
104184,Female,7.32,95.16,33.74,37.64,69.06,42.76,Yes,Yes,High School,6.28,54.121,D
100652,Male,2.85,86.45,36.52,61.49,75.14,74.26,Yes,No,Master,8.47,65.0465,C
103665,Female,6.03,72.41,51.62,76.23,43.48,59.4,Yes,Yes,High School,4.51,57.7805,C
102858,Male,2.23,64.4,70.19,95.72,42.0,56.47,Yes,Yes,High School,8.32,64.755,C
102572,Male,2.33,74.88,45.61,62.52,83.3,52.5,No,No,High School,7.56,66.645,C
100590,Male,3.8,79.41,93.81,32.55,82.05,17.88,Yes,Yes,Bachelor,7.61,65.346,C
104658,Male,6.78,92.17,56.51,77.79,48.65,29.25,Yes,Yes,Master,4.31,59.919,C
101539,Male,6.46,88.82,52.38,29.8,52.91,31.95,Yes,No,High School,6.49,48.5215,D
100895,Female,3.21,63.86,93.03,32.36,71.97,88.28,No,No,High School,7.88,67.0995,C
103360,Female,8.31,40.73,72.14,32.16,30.98,20.34,No,Yes,High School,5.52,39.418,F
103605,Male,4.67,77.96,97.32,76.48,76.74,27.78,No,No,PhD,4.88,76.017,B
102804,Male,2.04,97.45,57.63,56.42,85.23,24.84,Yes,No,PhD,6.18,67.6905,C
100127,Male,3.25,68.1,58.65,68.48,48.63,20.53,Yes,No,Bachelor,7.52,54.7335,D
100117,Female,5.34,93.66,51.49,42.27,83.97,77.25,Yes,Yes,Bachelor,5.05,67.346,C
104373,Male,8.86,83.33,32.96,53.89,87.34,77.04,Yes,Yes,High School,5.98,66.6705,C
103502,Male,3.53,84.0,37.94,74.48,61.39,33.61,No,Yes,Master,5.19,59.4555,C
104689,Female,8.52,62.84,80.32,60.67,80.56,66.95,No,No,Master,7.85,72.4065,B
100514,Female,1.96,67.91,44.08,62.93,47.67,68.85,Yes,Yes,Master,8.21,54.909,D
103020,Female,5.48,68.56,61.11,45.17,81.59,74.3,No,No,High School,6.15,66.357,C
103303,Male,2.93,92.22,46.35,59.16,60.67,97.03,Yes,No,Master,7.17,64.2195,C
102379,Female,1.8,54.53,56.46,58.45,90.31,79.28,Yes,Yes,High School,5.1,70.894,B
102273,Female,1.21,61.75,30.94,88.46,97.72,60.83,No,Yes,High School,4.54,74.763,B
104610,Male,7.3,43.18,66.45,65.43,42.72,85.57,Yes,Yes,PhD,6.46,57.4745,C
102654,Male,7.77,51.55,34.07,50.28,47.39,87.48,No,Yes,PhD,5.67,49.8735,D
104312,Female,7.37,53.2,69.52,38.77,62.55,45.77,No,Yes,High School,7.2,55.386,C
100030,Male,3.72,78.73,67.63,86.87,92.91,31.18,No,Yes,Master,6.98,78.753,B
102431,Female,5.14,99.75,75.51,72.34,92.46,78.35,No,No,High School,5.99,83.358,B
101352,Male,1.34,40.57,57.34,71.6,64.33,34.72,Yes,No,High School,8.5,59.4125,
104848,Female,6.32,40.59,36.18,76.16,93.7,72.0,No,No,PhD,7.74,70.33,B
103835,Female,1.38,94.37,33.14,87.88,79.24,53.75,No,No,Master,8.69,71.144,B
101774,Male,4.87,72.95,41.1,75.8,81.14,21.3,Yes,Yes,High School,8.53,64.994,C
102160,Male,7.57,72.92,57.64,42.4,97.42,97.76,No,No,Bachelor,7.8,73.293,B
104644,Female,4.39,81.37,47.45,59.37,79.24,60.23,Yes,Yes,Master,5.55,66.2265,C
102328,Male,2.7,87.17,40.97,33.2,38.73,23.43,No,No,PhD,4.09,41.1095,D
104882,Female,4.29,83.85,58.41,33.05,31.85,55.07,No,No,High School,5.78,44.984,D
101876,Male,2.74,45.48,75.02,,57.02,40.34,Yes,Yes,PhD,5.82,59.158,C
101682,Male,8.78,45.04,49.61,75.65,81.77,49.15,Yes,Yes,Bachelor,4.85,66.873,C
101498,Male,3.0,57.77,87.14,74.16,48.82,26.88,Yes,Yes,Master,6.71,61.52,C
100450,Female,3.61,73.97,82.95,40.62,31.31,67.92,No,No,Bachelor,7.53,51.8925,D
101586,Male,5.24,49.77,78.61,96.48,94.01,38.17,No,Yes,High School,7.04,81.5395,B
103497,Male,6.0,46.95,71.28,78.83,53.73,14.47,No,No,PhD,6.55,58.911,C
104126,Female,4.74,95.75,49.19,33.44,40.53,64.48,No,No,Bachelor,7.79,48.4065,D
104361,Male,8.47,91.13,69.96,99.52,73.8,82.42,No,No,Master,4.37,82.057,B
101119,Female,7.05,54.04,50.08,96.01,49.94,67.12,No,Yes,High School,8.51,63.6135,C
100324,Female,1.49,53.62,69.58,51.58,94.73,56.35,Yes,No,PhD,6.8,70.9635,B
102985,Female,8.04,68.76,68.08,94.34,82.14,18.51,No,Yes,PhD,6.64,74.677,B
100823,Male,7.59,74.48,30.83,67.58,38.94,59.18,No,Yes,Bachelor,7.15,50.056,D
104493,Female,2.61,58.89,52.38,89.85,79.82,79.61,No,No,High School,7.66,74.7255,B
100456,Female,4.3,91.98,88.52,71.76,59.24,37.33,Yes,Yes,High School,8.13,69.309,C
100904,Male,1.89,51.75,74.88,89.71,76.87,23.9,No,No,High School,4.27,71.873,B
101505,Male,8.27,62.14,35.84,37.92,31.19,72.61,Yes,No,Master,7.92,41.0395,D
102904,Female,1.4,68.48,40.68,35.03,80.5,13.16,No,No,Bachelor,7.83,53.2325,D
100289,Female,7.48,99.87,58.56,70.91,90.42,24.45,Yes,Yes,Master,7.21,73.5185,B
103671,Female,2.22,99.48,45.25,76.92,89.39,43.84,Yes,Yes,Bachelor,4.24,73.8985,B
101459,Male,4.13,80.43,72.31,60.68,39.45,65.49,No,Yes,High School,4.64,58.0315,C
101106,Male,5.44,68.32,30.38,85.24,52.49,78.56,Yes,Yes,Bachelor,6.25,60.4455,C
101052,Male,5.82,77.48,70.08,79.25,45.82,92.15,No,Yes,Master,4.95,66.8285,C
102720,Female,5.99,94.02,66.97,56.86,81.78,63.73,Yes,No,High School,4.61,72.007,B
101538,Female,5.14,76.8,46.07,33.66,56.6,98.19,No,Yes,PhD,6.86,54.938,D
104029,Female,4.83,40.12,59.92,46.84,54.93,78.89,Yes,Yes,PhD,4.61,54.8205,D
102584,Male,5.81,59.26,52.11,,46.56,62.15,Yes,No,Bachelor,8.75,46.569,D
104124,Female,4.54,89.73,56.97,82.44,40.24,76.82,No,Yes,High School,8.87,62.743,C
102194,Male,8.31,48.92,70.5,51.04,35.16,14.61,Yes,Yes,PhD,6.14,45.519,D
104283,Female,1.79,78.14,30.9,96.74,59.94,11.07,Yes,Yes,PhD,7.09,60.265,C
